raceId,driverId,constructorId,grid,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
470,181,54,12,6,0.0,54,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,209.10463636363636,2
470,170,53,10,7,0.0,52,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,211.741,62
470,163,4,1,8,0.0,44,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,170.67166666666665,101
470,152,51,6,9,0.0,24,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
470,204,45,13,10,0.0,7,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.44989285714286,22
470,117,4,2,11,0.0,6,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
470,110,51,7,12,0.0,4,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.81522222222222,10
470,205,25,11,13,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,199.07804761904762,7
470,118,53,8,14,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.81522222222222,10
471,187,1,10,1,9.0,70,0 days 01:35:41.995000,5741995.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
471,177,3,3,2,6.0,70,0 days 01:35:49.263000,5749263.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
471,158,27,14,3,4.0,69,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
471,173,32,11,4,3.0,68,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
471,137,34,8,5,2.0,67,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,197.40500862068964,13
471,192,56,23,6,1.0,67,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,197.40500862068964,13
471,176,21,22,7,0.0,66,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,192.34254,14
471,196,37,24,8,0.0,66,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,192.34254,14
471,172,27,17,9,0.0,66,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,192.34254,14
471,182,1,4,10,0.0,70,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,209.10463636363636,2
471,206,3,13,11,0.0,60,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
471,200,37,25,12,0.0,60,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
471,117,4,1,13,0.0,59,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
471,119,34,9,14,0.0,52,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
471,184,21,26,15,0.0,51,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,189.107625,37
471,197,45,14,16,0.0,37,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,209.44,41
471,110,51,6,17,0.0,34,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,195.05538043478262,6
471,205,25,20,18,0.0,33,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
471,105,25,5,19,0.0,29,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
471,118,53,19,20,0.0,29,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,199.07804761904762,7
471,170,53,21,21,0.0,13,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.42771621621623,23
471,95,32,7,22,0.0,9,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,199.61754545454548,8
471,163,4,2,23,0.0,7,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,170.67166666666665,101
471,181,54,12,24,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,199.61754545454548,8
471,152,51,15,25,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
471,194,54,18,26,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
471,202,6,0,27,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,192.86299999999997,54
471,203,6,0,28,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.00087162162163,3
471,195,57,0,29,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
471,136,55,0,30,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
471,204,45,0,31,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
471,208,37,0,32,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
472,119,34,2,1,9.0,76,0 days 01:54:11.259000,6851259.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
472,202,6,5,2,6.0,75,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.626,60
472,110,51,7,3,4.0,75,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.626,60
472,95,32,11,4,3.0,75,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
472,173,32,15,5,2.0,75,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
472,206,3,8,6,1.0,74,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,195.05538043478262,6
472,117,4,4,7,0.0,73,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
472,205,25,17,8,0.0,72,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,192.34254,14
472,176,21,19,9,0.0,70,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,197.933,16
472,105,25,9,10,0.0,69,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.44989285714286,22
472,177,3,6,11,0.0,64,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
472,182,1,12,12,0.0,56,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
472,137,34,13,13,0.0,49,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,170.67166666666665,101
472,187,1,10,14,0.0,35,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.81522222222222,10
472,181,54,14,15,0.0,31,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,215.744,24
472,172,27,18,16,0.0,29,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,214.119,64
472,158,27,16,17,0.0,27,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.4022857142857,44
472,194,54,20,18,0.0,22,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,192.37615789473685,26
472,163,4,1,19,0.0,14,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
472,152,51,3,20,0.0,4,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,86
472,184,21,0,21,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
472,136,55,0,22,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
472,200,37,0,23,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
472,118,53,0,24,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
472,197,45,0,25,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
472,195,57,0,26,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
472,170,53,0,27,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
472,204,45,0,28,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
472,196,37,0,29,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
472,192,56,0,30,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
472,208,37,0,31,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
473,187,1,17,1,9.0,62,0 days 01:58:41.043000,7121043.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
473,158,27,9,2,6.0,62,0 days 01:58:56.769000,7136769.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
473,202,6,4,3,4.0,62,0 days 01:59:09.120000,7149120.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
473,177,3,3,4,3.0,62,0 days 01:59:53.019000,7193019.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
473,206,3,12,5,2.0,62,0 days 02:00:04.800000,7204800.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
473,172,27,13,6,1.0,61,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
473,200,37,18,7,0.0,61,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
473,176,21,19,8,0.0,61,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
473,205,25,20,9,0.0,60,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
473,163,4,15,10,0.0,59,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,197.40500862068964,13
473,192,56,26,11,0.0,59,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,197.40500862068964,13
473,117,4,1,12,0.0,54,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,211.741,62
473,95,32,7,13,0.0,44,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
473,182,1,10,14,0.0,40,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
473,105,25,16,15,0.0,40,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
473,152,51,6,16,0.0,30,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
473,173,32,8,17,0.0,17,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,195.05538043478262,6
473,194,54,25,18,0.0,13,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
473,195,57,11,19,0.0,6,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
473,119,34,14,20,0.0,6,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
473,110,51,2,21,0.0,2,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,199.07804761904762,7
473,197,45,22,22,0.0,2,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,80
473,181,54,5,23,0.0,1,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
473,196,37,21,24,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
473,184,21,24,25,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
473,204,45,23,26,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,192.83868333333334,31
473,208,37,0,27,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
473,137,34,0,28,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
473,136,55,0,29,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
474,137,34,4,1,9.0,70,0 days 01:46:39.577000,6399577.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
474,119,34,8,2,6.0,70,0 days 01:46:53.376000,6413376.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
474,187,1,6,3,4.0,70,0 days 01:47:41.413000,6461413.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
474,173,32,10,4,3.0,69,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
474,176,21,16,5,2.0,69,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
474,110,51,9,6,1.0,68,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.626,60
474,206,3,13,7,0.0,68,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.626,60
474,184,21,17,8,0.0,68,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
474,202,6,1,9,0.0,67,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,197.40500862068964,13
474,158,27,12,10,0.0,66,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.626,60
474,200,37,22,11,0.0,66,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,192.34254,14
474,205,25,26,12,0.0,59,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,211.741,62
474,177,3,7,13,0.0,52,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,195.05538043478262,6
474,196,37,21,14,0.0,47,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
474,105,25,15,15,0.0,41,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
474,117,4,3,16,0.0,30,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
474,163,4,2,17,0.0,28,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
474,194,54,24,18,0.0,20,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
474,182,1,11,19,0.0,17,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,199.61754545454548,8
474,172,27,19,20,0.0,8,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,69
474,195,57,20,21,0.0,7,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,199.61754545454548,8
474,152,51,5,22,0.0,2,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
474,95,32,14,23,0.0,2,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
474,197,45,18,24,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,192.86299999999997,54
474,204,45,23,25,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,104
474,209,55,25,26,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
474,181,54,0,27,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
474,208,37,0,28,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
474,192,56,0,29,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
475,202,6,4,1,9.0,72,0 days 01:38:03.254000,5883254.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
475,137,34,3,2,6.0,72,0 days 01:38:24.903000,5904903.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
475,177,3,7,3,4.0,72,0 days 01:38:25.619000,5905619.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
475,182,1,5,4,3.0,72,0 days 01:39:26.983000,5966983.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
475,206,3,12,5,2.0,71,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
475,184,21,16,6,1.0,71,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
475,105,25,14,7,0.0,71,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
475,175,6,6,8,0.0,71,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
475,187,1,11,9,0.0,71,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
475,176,21,17,10,0.0,71,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
475,152,51,8,11,0.0,70,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
475,181,54,18,12,0.0,70,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
475,194,54,25,13,0.0,70,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
475,197,45,23,14,0.0,69,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,197.40500862068964,13
475,119,34,10,15,0.0,69,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,197.40500862068964,13
475,200,37,24,16,0.0,60,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
475,136,55,26,17,0.0,41,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
475,173,32,15,18,0.0,40,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,214.119,64
475,110,51,9,19,0.0,35,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.81522222222222,10
475,117,4,2,20,0.0,33,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
475,163,4,1,21,0.0,21,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
475,205,25,20,22,0.0,21,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,189.107625,37
475,196,37,22,23,0.0,21,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
475,192,56,19,24,0.0,18,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,69
475,118,53,13,25,0.0,15,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.4022857142857,44
475,172,27,21,26,0.0,4,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,214.119,64
475,195,57,0,27,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
475,170,53,0,28,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
475,158,27,0,29,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
475,90,32,0,30,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
475,208,37,0,31,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,97
476,182,1,5,1,9.0,76,0 days 01:35:33.812000,5733812.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
476,202,6,4,2,6.0,76,0 days 01:35:59.538000,5759538.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
476,175,6,13,3,4.0,76,0 days 01:36:12.248000,5772248.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
476,173,32,7,4,3.0,76,0 days 01:36:15.054000,5775054.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
476,206,3,10,5,2.0,76,0 days 01:36:15.242000,5775242.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
476,117,4,8,6,1.0,76,0 days 01:36:15.448000,5775448.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
476,152,51,14,7,0.0,75,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
476,205,25,17,8,0.0,75,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
476,184,21,26,9,0.0,74,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
476,200,37,25,10,0.0,73,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,197.40500862068964,13
476,110,51,11,11,0.0,66,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.81522222222222,10
476,158,27,24,12,0.0,60,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
476,176,21,22,13,0.0,59,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
476,177,3,1,14,0.0,50,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,69
476,105,25,9,15,0.0,44,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
476,172,27,20,16,0.0,41,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,195.05538043478262,6
476,118,53,16,17,0.0,40,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,86
476,95,32,23,18,0.0,29,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,100
476,137,34,3,19,0.0,9,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,69
476,195,57,19,20,0.0,3,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
476,197,45,18,21,0.0,2,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
476,192,56,21,22,0.0,2,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
476,187,1,12,23,0.0,2,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
476,119,34,2,24,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
476,163,4,6,25,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
476,170,53,15,26,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
476,181,54,0,27,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
476,136,55,0,28,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
476,194,54,0,29,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
476,196,37,0,30,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
477,163,4,1,1,9.0,54,0 days 01:33:33.217000,5613217.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
477,117,4,2,2,6.0,54,0 days 01:33:50.525000,5630525.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
477,202,6,3,3,4.0,54,0 days 01:34:15.345000,5655345.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
477,175,6,5,4,3.0,54,0 days 01:34:49.458000,5689458.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
477,177,3,10,5,2.0,54,0 days 01:35:04.211000,5704211.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
477,105,25,15,6,1.0,54,0 days 01:35:05.556000,5705556.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
477,206,3,11,7,0.0,53,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
477,182,1,9,8,0.0,53,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
477,152,51,8,9,0.0,53,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
477,205,25,23,10,0.0,53,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
477,181,54,18,11,0.0,52,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
477,209,32,24,12,0.0,52,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
477,176,21,20,13,0.0,52,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
477,172,27,16,14,0.0,51,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,197.40500862068964,13
477,118,53,14,15,0.0,50,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,192.34254,14
477,158,27,19,16,0.0,49,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.041,15
477,110,51,7,17,0.0,25,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
477,137,34,6,18,0.0,23,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
477,173,32,13,19,0.0,17,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,69
477,187,1,12,20,0.0,13,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.81522222222222,10
477,200,37,26,21,0.0,10,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
477,184,21,25,22,0.0,10,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
477,119,34,4,23,0.0,8,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
477,194,54,22,24,0.0,2,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.25217857142857,20
477,197,45,17,25,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,86
477,170,53,21,26,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,191.81522222222222,10
477,136,55,0,27,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
477,195,57,0,28,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
477,196,37,0,29,0.0,0,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,81
478,175,6,5,1,9.0,45,0 days 01:27:25.178000,5245178.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
478,163,4,3,2,6.0,45,0 days 01:27:41.557000,5261557.0,0.0,0.0,0 days 00:00:00,206.23396033755276,1
478,177,3,9,3,4.0,44,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
478,105,25,7,4,3.0,44,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
478,152,51,11,5,2.0,44,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
478,176,21,26,6,1.0,44,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
478,205,25,17,7,0.0,44,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
478,195,57,21,8,0.0,44,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.77938275084554,11
478,95,32,18,9,0.0,43,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
478,118,53,14,10,0.0,43,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
478,192,56,25,11,0.0,43,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.85497263681592,12
478,187,1,10,12,0.0,36,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,198.44989285714286,22
478,172,27,15,13,0.0,36,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,214.119,64
478,206,3,19,14,0.0,25,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
478,196,37,24,15,0.0,22,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,210.65453846153846,27
478,173,32,13,16,0.0,21,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,214.119,64
478,137,34,4,17,0.0,18,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
478,194,54,22,18,0.0,17,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,188.2993354037267,4
478,117,4,2,19,0.0,14,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,203.083332223146,98
478,119,34,6,20,0.0,13,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,202.0206,5
478,110,51,8,21,0.0,9,0 days 00:00:00,0.0,0.0,0.0,0 days 00:00:00,195.05538043478262,6
